date,parking_usage,usage_time,source_rows,parking_lot_count,weather_code,precipitation_sum,snowfall_sum,weather_category,weather_label,weather_label_ko,year
2024-06-22,5264,512662,5,5,65,30.9,0.0,precipitation,Precipitation,비/눈,2024
2024-06-23,7161,877265,5,5,61,6.7,0.0,precipitation,Precipitation,비/눈,2024
2024-06-24,4872,1085286,5,5,61,4.0,0.0,precipitation,Precipitation,비/눈,2024
2024-06-25,5309,1094034,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2024
2024-06-26,5146,1026301,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2024
2024-06-27,5231,1046535,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-28,6898,1110964,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-06-29,5755,642395,5,5,65,28.5,0.0,precipitation,Precipitation,비/눈,2024
2024-06-30,5984,589275,5,5,53,4.0,0.0,precipitation,Precipitation,비/눈,2024
2024-07-01,5270,1083218,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-07-02,3167,866447,5,5,65,50.2,0.0,precipitation,Precipitation,비/눈,2024
2024-07-03,4727,1038386,5,5,61,4.7,0.0,precipitation,Precipitation,비/눈,2024
2024-07-04,4310,1000826,5,5,61,3.9,0.0,precipitation,Precipitation,비/눈,2024
2024-07-05,5915,1012343,5,5,51,1.5,0.0,precipitation,Precipitation,비/눈,2024
2024-07-06,4731,353193,5,5,63,15.2,0.0,precipitation,Precipitation,비/눈,2024
2024-07-07,5655,628734,5,5,63,17.3,0.0,precipitation,Precipitation,비/눈,2024
2024-07-08,3233,904657,5,5,63,39.5,0.0,precipitation,Precipitation,비/눈,2024
2024-07-09,3602,936777,5,5,63,11.9,0.0,precipitation,Precipitation,비/눈,2024
2024-07-10,4781,1018717,5,5,65,19.5,0.0,precipitation,Precipitation,비/눈,2024
2024-07-11,5259,1015062,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-07-12,6052,1003184,5,5,51,0.7,0.0,precipitation,Precipitation,비/눈,2024
2024-07-13,7647,728241,5,5,63,8.0,0.0,precipitation,Precipitation,비/눈,2024
2024-07-14,8011,842599,5,5,51,0.7,0.0,precipitation,Precipitation,비/눈,2024
2024-07-15,4774,1024249,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2024
2024-07-16,3635,968406,5,5,63,17.3,0.0,precipitation,Precipitation,비/눈,2024
2024-07-17,3038,780565,5,5,65,76.4,0.0,precipitation,Precipitation,비/눈,2024
2024-07-18,2334,523055,5,5,65,52.2,0.0,precipitation,Precipitation,비/눈,2024
2024-07-19,4695,729356,3,3,51,1.6,0.0,precipitation,Precipitation,비/눈,2024
2024-07-20,3834,311652,3,3,65,19.6,0.0,precipitation,Precipitation,비/눈,2024
2024-07-21,5884,565389,3,3,61,5.5,0.0,precipitation,Precipitation,비/눈,2024
2024-07-22,3264,748660,5,5,63,32.4,0.0,precipitation,Precipitation,비/눈,2024
2024-07-23,3580,853039,5,5,63,25.8,0.0,precipitation,Precipitation,비/눈,2024
2024-07-24,4187,898989,5,5,53,4.3,0.0,precipitation,Precipitation,비/눈,2024
2024-07-25,4272,919205,5,5,53,1.0,0.0,precipitation,Precipitation,비/눈,2024
2024-07-26,4739,821337,5,5,63,13.8,0.0,precipitation,Precipitation,비/눈,2024
2024-07-27,5320,471454,5,5,65,39.2,0.0,precipitation,Precipitation,비/눈,2024
2024-07-28,7976,829270,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2024
2024-07-29,5544,1026444,5,5,51,1.3,0.0,precipitation,Precipitation,비/눈,2024
2024-07-30,5771,1021013,5,5,51,1.0,0.0,precipitation,Precipitation,비/눈,2024
2024-07-31,6305,1098611,5,5,51,0.8,0.0,precipitation,Precipitation,비/눈,2024
2024-08-01,6261,1102418,5,5,51,1.2,0.0,precipitation,Precipitation,비/눈,2024
2024-08-02,7040,1119061,5,5,63,12.4,0.0,precipitation,Precipitation,비/눈,2024
2024-08-03,7038,642780,5,5,53,2.1,0.0,precipitation,Precipitation,비/눈,2024
2024-08-04,6974,694135,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-08-05,4992,1075542,5,5,63,12.8,0.0,precipitation,Precipitation,비/눈,2024
2024-08-06,5344,1083113,5,5,53,1.9,0.0,precipitation,Precipitation,비/눈,2024
2024-08-07,5383,1078329,5,5,61,2.4,0.0,precipitation,Precipitation,비/눈,2024
2024-08-08,5463,1071048,5,5,65,12.0,0.0,precipitation,Precipitation,비/눈,2024
2024-08-09,6260,1056236,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-08-10,7039,659478,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-08-11,7680,765160,5,5,51,0.5,0.0,precipitation,Precipitation,비/눈,2024
2024-08-12,5238,1076056,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2024
2024-08-13,5048,1043010,5,5,53,1.4,0.0,precipitation,Precipitation,비/눈,2024
2024-08-14,5311,980113,5,5,63,4.0,0.0,precipitation,Precipitation,비/눈,2024
2024-08-15,6842,656562,5,5,63,6.3,0.0,precipitation,Precipitation,비/눈,2024
2024-08-16,6196,849402,5,5,51,0.5,0.0,precipitation,Precipitation,비/눈,2024
2024-08-17,6674,602041,5,5,53,2.1,0.0,precipitation,Precipitation,비/눈,2024
2024-08-18,7413,719483,5,5,65,25.8,0.0,precipitation,Precipitation,비/눈,2024
2024-08-19,4997,1040335,5,5,63,5.1,0.0,precipitation,Precipitation,비/눈,2024
2024-08-20,4736,953708,5,5,65,16.5,0.0,precipitation,Precipitation,비/눈,2024
2024-08-21,4014,840382,5,5,65,72.9,0.0,precipitation,Precipitation,비/눈,2024
2024-08-22,4285,958254,5,5,55,4.3,0.0,precipitation,Precipitation,비/눈,2024
2024-08-23,5937,967867,5,5,53,2.9,0.0,precipitation,Precipitation,비/눈,2024
2024-08-24,6322,460564,5,5,53,1.4,0.0,precipitation,Precipitation,비/눈,2024
2024-08-25,6997,604662,5,5,53,1.1,0.0,precipitation,Precipitation,비/눈,2024
2024-08-26,4920,993717,5,5,51,0.7,0.0,precipitation,Precipitation,비/눈,2024
2024-08-27,5651,1002404,5,5,61,2.7,0.0,precipitation,Precipitation,비/눈,2024
2024-08-28,5841,999609,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-08-29,6055,1011853,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-08-30,7043,1052117,5,5,1,0.0,0.0,clear,Clear,맑음,2024
2024-08-31,8799,773007,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-09-01,9709,954702,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-09-02,5587,1070493,5,5,65,24.7,0.0,precipitation,Precipitation,비/눈,2024
2024-09-03,6101,1056991,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-09-04,5908,1070153,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-09-05,4780,971808,5,5,53,2.1,0.0,precipitation,Precipitation,비/눈,2024
2024-09-06,6112,1015201,5,5,53,1.4,0.0,precipitation,Precipitation,비/눈,2024
2024-09-07,9076,810738,5,5,53,1.1,0.0,precipitation,Precipitation,비/눈,2024
2024-09-08,9535,934731,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-09-09,5546,1048336,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-09-10,5273,1017097,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2024
2024-09-11,4510,955895,5,5,63,4.4,0.0,precipitation,Precipitation,비/눈,2024
2024-09-12,3850,882200,5,5,61,19.5,0.0,precipitation,Precipitation,비/눈,2024
2024-09-13,3651,780193,5,5,63,18.5,0.0,precipitation,Precipitation,비/눈,2024
2024-09-14,6367,471999,5,5,55,2.2,0.0,precipitation,Precipitation,비/눈,2024
2024-09-15,8468,708077,5,5,51,0.8,0.0,precipitation,Precipitation,비/눈,2024
2024-09-16,9410,230914,5,5,53,0.9,0.0,precipitation,Precipitation,비/눈,2024
2024-09-17,8696,172149,5,5,63,4.6,0.0,precipitation,Precipitation,비/눈,2024
2024-09-18,7577,185237,5,5,51,0.9,0.0,precipitation,Precipitation,비/눈,2024
2024-09-19,4574,861210,5,5,53,1.3,0.0,precipitation,Precipitation,비/눈,2024
2024-09-20,3465,851292,5,5,65,64.8,0.0,precipitation,Precipitation,비/눈,2024
2024-09-21,6920,494965,5,5,63,15.5,0.0,precipitation,Precipitation,비/눈,2024
2024-09-22,11228,1132863,5,5,51,0.6,0.0,precipitation,Precipitation,비/눈,2024
2024-09-23,6939,1177270,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-09-24,3911,153996,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-09-25,4482,346216,5,5,51,0.7,0.0,precipitation,Precipitation,비/눈,2024
2024-09-26,6792,1138288,5,5,61,2.6,0.0,precipitation,Precipitation,비/눈,2024
2024-09-27,8366,1185659,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2024
2024-09-28,10696,1112947,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-09-29,10714,1217978,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-09-30,7560,1232313,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-01,6772,642029,5,5,63,5.2,0.0,precipitation,Precipitation,비/눈,2024
2024-10-02,7463,1175928,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-03,10713,1339690,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-04,8134,998455,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-05,4752,934573,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-06,7652,726828,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2024
2024-10-07,5830,1144383,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-08,6828,1127516,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-10-09,9665,1154561,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-10,6397,1160986,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-10-11,7824,1170726,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-12,9151,1016459,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-13,9534,1090465,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-14,5397,1053326,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2024
2024-10-15,4960,1005941,5,5,55,1.3,0.0,precipitation,Precipitation,비/눈,2024
2024-10-16,5847,1074337,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-17,6678,1145273,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-18,4242,888174,5,5,65,42.9,0.0,precipitation,Precipitation,비/눈,2024
2024-10-19,7503,741882,5,5,63,4.8,0.0,precipitation,Precipitation,비/눈,2024
2024-10-20,8577,901413,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-21,4560,1021739,5,5,51,0.8,0.0,precipitation,Precipitation,비/눈,2024
2024-10-22,1174,78363,5,5,63,9.3,0.0,precipitation,Precipitation,비/눈,2024
2024-10-23,5011,1114923,5,5,53,1.3,0.0,precipitation,Precipitation,비/눈,2024
2024-10-24,5684,1100321,5,5,1,0.0,0.0,clear,Clear,맑음,2024
2024-10-25,6542,1038348,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-26,8460,881368,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-27,7139,774332,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-10-28,5024,1045969,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2024
2024-10-29,4685,1008172,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-10-30,5103,1032493,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-10-31,5746,1076427,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-01,6398,1121760,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-02,8648,889112,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-03,9522,1126040,5,5,53,0.9,0.0,precipitation,Precipitation,비/눈,2024
2024-11-04,4587,1048945,5,5,51,0.9,0.0,precipitation,Precipitation,비/눈,2024
2024-11-05,4592,1043410,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-06,4167,956762,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-11-07,4201,984519,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-11-08,4981,979657,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-09,6344,591735,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-10,7928,848406,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-11,4858,1079562,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-12,4680,1033828,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-13,4935,1039177,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-14,4528,993082,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2024
2024-11-15,5866,978747,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2024
2024-11-16,5345,494801,5,5,55,4.6,0.0,precipitation,Precipitation,비/눈,2024
2024-11-17,6328,652091,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-11-18,3750,978501,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-19,3693,967950,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-20,3871,936437,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-21,4048,1006048,5,5,51,0.6,0.0,precipitation,Precipitation,비/눈,2024
2024-11-22,4234,924449,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-11-23,4252,352776,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-24,5240,530203,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-25,4061,1014879,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-26,2964,885498,5,5,73,23.1,0.28,precipitation,Precipitation,비/눈,2024
2024-11-27,2627,553973,5,5,75,12.6,8.12,precipitation,Precipitation,비/눈,2024
2024-11-28,2429,540804,5,5,71,0.7,0.49,precipitation,Precipitation,비/눈,2024
2024-11-29,3118,804412,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-11-30,2795,227874,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-01,4934,588462,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2024
2024-12-02,3508,981738,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-03,3451,938923,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-04,3807,905940,5,5,1,0.0,0.0,clear,Clear,맑음,2024
2024-12-05,3454,915014,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-06,3770,814931,5,5,1,0.0,0.0,clear,Clear,맑음,2024
2024-12-07,4536,597992,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-08,3440,382731,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-12-09,3312,951659,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-10,3632,924693,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-11,3523,943858,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-12,3632,907686,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-13,4208,946032,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-14,5864,966271,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-15,3617,375399,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-16,3439,959615,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-17,3406,893752,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-18,3352,896055,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-12-19,3429,883596,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-20,3783,869751,5,5,73,0.9,0.63,precipitation,Precipitation,비/눈,2024
2024-12-21,3826,398139,5,5,75,2.4,1.61,precipitation,Precipitation,비/눈,2024
2024-12-22,4175,418068,5,5,0,0.0,0.0,clear,Clear,맑음,2024
2024-12-23,3829,886836,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-24,4777,936807,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-25,8089,773731,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2024-12-26,3612,829343,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-27,3363,756668,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-28,3275,306441,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-29,4573,491261,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2024
2024-12-30,3956,868354,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2024
2024-12-31,4652,743992,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2024
2025-01-01,4621,356684,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-02,3807,1049545,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-03,3769,980708,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-04,2975,272502,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-05,2923,285376,5,5,75,7.2,4.48,precipitation,Precipitation,비/눈,2025
2025-01-06,3439,972892,5,5,75,3.0,1.68,precipitation,Precipitation,비/눈,2025
2025-01-07,3430,970951,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-08,3442,988596,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-09,3201,893421,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-01-10,3381,906071,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-01-11,2454,205258,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-12,3906,404937,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-13,3502,996136,5,5,73,0.6,0.35,precipitation,Precipitation,비/눈,2025
2025-01-14,3043,704362,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2025
2025-01-15,3585,933419,5,5,1,0.0,0.0,clear,Clear,맑음,2025
2025-01-16,3489,951355,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-17,3787,905010,5,5,1,0.0,0.0,clear,Clear,맑음,2025
2025-01-18,3555,350090,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-19,4634,510114,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-20,3710,989686,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-21,3401,951958,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-22,3688,949496,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-23,3688,943429,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-01-24,3987,897218,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-01-25,3667,323951,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-26,4787,490353,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2025
2025-01-27,2005,170460,5,5,73,7.2,4.62,precipitation,Precipitation,비/눈,2025
2025-01-28,1542,61764,5,5,71,0.1,0.07,precipitation,Precipitation,비/눈,2025
2025-01-29,2211,80197,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-30,2530,84434,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-01-31,2548,576335,5,5,73,2.9,1.96,precipitation,Precipitation,비/눈,2025
2025-02-01,3182,289019,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-02,4578,495078,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-03,3339,1013861,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-04,3040,906177,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-05,3220,952618,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-06,3126,895392,5,5,73,1.5,1.05,precipitation,Precipitation,비/눈,2025
2025-02-07,2681,693575,5,5,73,0.8,0.56,precipitation,Precipitation,비/눈,2025
2025-02-08,2379,194031,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-09,3764,398190,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-02-10,3473,1006343,5,5,71,0.1,0.07,precipitation,Precipitation,비/눈,2025
2025-02-11,3753,963779,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-12,3114,791922,5,5,73,2.5,1.61,precipitation,Precipitation,비/눈,2025
2025-02-13,3776,941684,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-02-14,4318,950531,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-15,4186,368283,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-16,6024,675419,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-17,3776,980692,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-18,3590,966210,5,5,1,0.0,0.0,clear,Clear,맑음,2025
2025-02-19,3499,926539,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-02-20,3478,928379,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-02-21,3840,894035,5,5,1,0.0,0.0,clear,Clear,맑음,2025
2025-02-22,3165,271647,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-23,4507,592241,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-24,3739,996076,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-02-25,3849,983671,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-26,4269,994859,5,5,1,0.0,0.0,clear,Clear,맑음,2025
2025-02-27,4658,1012662,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-02-28,5058,958039,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-01,4668,516978,5,5,61,2.3,0.0,precipitation,Precipitation,비/눈,2025
2025-03-02,4479,499753,5,5,63,15.4,0.0,precipitation,Precipitation,비/눈,2025
2025-03-03,2793,236087,5,5,75,12.5,5.46,precipitation,Precipitation,비/눈,2025
2025-03-04,3103,931596,5,5,75,3.5,2.45,precipitation,Precipitation,비/눈,2025
2025-03-05,3889,990725,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-06,4216,1012289,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-07,4822,982744,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-08,5413,447423,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-09,8379,819794,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-10,4552,1082320,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-11,4738,1060799,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-12,4352,999399,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2025
2025-03-13,4633,1038791,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-14,6829,1102095,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-15,8956,814806,5,5,53,0.5,0.0,precipitation,Precipitation,비/눈,2025
2025-03-16,4688,442144,5,5,51,0.9,0.0,precipitation,Precipitation,비/눈,2025
2025-03-17,3987,1054893,5,5,71,0.3,0.21,precipitation,Precipitation,비/눈,2025
2025-03-18,3513,849611,5,5,73,3.0,1.96,precipitation,Precipitation,비/눈,2025
2025-03-19,4396,1032881,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-20,5194,1083779,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-03-21,6367,1111333,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-03-22,9365,805537,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-03-23,10851,1139334,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-24,5734,1161231,5,5,53,0.7,0.0,precipitation,Precipitation,비/눈,2025
2025-03-25,4428,992095,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2025
2025-03-26,6125,1125379,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-27,4479,983368,5,5,63,6.6,0.0,precipitation,Precipitation,비/눈,2025
2025-03-28,5105,956866,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-03-29,4368,337333,5,5,75,2.1,1.26,precipitation,Precipitation,비/눈,2025
2025-03-30,5543,502373,5,5,71,0.6,0.35,precipitation,Precipitation,비/눈,2025
2025-03-31,4861,1025416,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-04-01,5684,1087445,5,5,0,0.0,0.0,clear,Clear,맑음,2025
2025-04-02,4601,1016178,5,5,51,0.7,0.0,precipitation,Precipitation,비/눈,2025
2025-04-03,5982,1114684,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-04-04,6922,1020179,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-04-05,3325,270407,5,5,63,13.9,0.0,precipitation,Precipitation,비/눈,2025
2025-04-06,10811,1057387,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-04-07,8710,1351543,5,5,1,0.0,0.0,clear,Clear,맑음,2025
2025-04-08,10530,1533328,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-04-09,8284,1329068,5,5,53,1.2,0.0,precipitation,Precipitation,비/눈,2025
2025-04-10,10421,1476614,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-04-11,12198,1501686,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-04-12,7445,610850,5,5,75,15.0,2.24,precipitation,Precipitation,비/눈,2025
2025-04-13,6896,625338,5,5,75,7.4,3.29,precipitation,Precipitation,비/눈,2025
2025-04-14,3696,971431,5,5,75,11.9,3.64,precipitation,Precipitation,비/눈,2025
2025-04-15,5551,1112211,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-04-16,6444,1199948,5,5,63,4.5,0.0,precipitation,Precipitation,비/눈,2025
2025-04-17,6386,1150368,5,5,51,0.6,0.0,precipitation,Precipitation,비/눈,2025
2025-04-18,7770,1154963,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-04-19,4741,413252,5,5,65,27.6,0.0,precipitation,Precipitation,비/눈,2025
2025-04-20,10816,1233324,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-04-21,6862,1271704,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
2025-04-22,4107,1002268,5,5,63,24.6,0.0,precipitation,Precipitation,비/눈,2025
2025-04-23,6971,1238512,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2025
